"x"
"http.__dbpedia.org_ontology_Building"
"yago_Act100030358"
"yago_Event100029378"
"http.__dbpedia.org_ontology_Person"
"yago_WikicatLivingPeople"
"http.__www.ontologydesignpatterns.org_ont_dul_DUL.owl.NaturalPerson"
"http.__schema.org_Person"
"http.__www.wikidata.org_entity_Q5"
"http.__www.wikidata.org_entity_Q215627"
"http.__xmlns.com_foaf_0.1_Person"
"yago_PsychologicalFeature100023100"
"yago_Maker110284064"
"yago_Manufacturer110292316"
"yago_YagoLegalActor"
"yago_WikicatHighKingsOfIreland"
"yago_Wikicat5th.centuryIrishPeople"
"yago_WikicatIrishSoldiers"
"yago_Wikicat5th.centuryIrishMonarchs"
"yago_WikicatKingsOfConnacht"
"yago_Wikicat4th.centuryIrishPeople"
"yago_WikicatFast.foodChainsOfTheUnitedStates"
"yago_Wikicat4th.centuryIrishMonarchs"
"yago_WikicatMedievalIrishPeople"
"yago_WikicatPsychologicalTheories"
"yago_WikicatMind.96.bodyInterventions"
"yago_Billionaire110529684"
"yago_RichPerson110529231"
"yago_WikicatAmericanBillionaires"
"yago_Restaurateur110524869"
"yago_Employee110053808"
"yago_WikicatAmericanRestaurateurs"
"yago_WikicatAmericanVideoGameDesigners"
"yago_WikicatAmericanInvestors"
"yago_WikicatAmericanRadioProducers"
"yago_Explanation105793000"
"yago_Theory105989479"
"yago_WikicatAmericanGameShowHosts"
"yago_WikicatAmericanBusinessWriters"
"yago_Merchant110309896"
"yago_WikicatCelticChristianBishops"
"yago_WikicatBritishSlaves"
"yago_WikicatNorthernBrythonicSaints"
"yago_WikicatChristianMissionaries"
"yago_WikicatMedievalIrishWriters"
"yago_WikicatIrishBishops"
"yago_WikicatArchbishopsOfArmagh"
"yago_Wikicat5th.centuryChristianSaints"
"yago_WikicatIrishRomanCatholicSaints"
"yago_Wikicat5th.centuryWriters"
"yago_WikicatChurchFathers"
"yago_Wikicat5th.centuryPeople"
"yago_Wikicat5th.centuryBishops"
"yago_WikicatChristianMissionariesInIreland"
"yago_Father110080869"
"yago_WikicatRomano.BritishSaints"
"yago_WikicatWritersOfCaptivityNarratives"
"yago_Archbishop109805151"
"yago_WikicatIrishSaints"
"yago_WikicatBritishBishops"
"yago_WikicatPre.diocesanBishopsInIreland"
"yago_WikicatMedievalIrishSaints"
"yago_WikicatSlaves"
"yago_WikicatAmericanTelevisionProducers"
"yago_Owner110388924"
"yago_Businessman109882007"
"yago_WikicatConspiracyTheorists"
"yago_WikicatAmericanStockTraders"
"yago_WikicatAmericanFinanciers"
"yago_Trader110720453"
"yago_StockTrader110657835"
"yago_WikicatAmericanTelevisionDirectors"
"yago_Businessperson109882716"
"yago_Chain108057816"
"yago_RestaurantChain108061801"
"yago_WikicatCompaniesEstablishedIn1971"
"yago_WikicatCompaniesBasedInSeattle"
"yago_WikicatRetailCompaniesEstablishedIn1971"
"yago_WikicatCoffeeCompanies"
"yago_WikicatWritersFromFlorida"
"yago_WikicatUnitedStatesFootballLeagueExecutives"
"yago_WikicatTelevisionProducersFromNewYork"
"yago_WikicatNewYorkMilitaryAcademyAlumni"
"yago_WikicatChiefExecutives"
"yago_WikicatBusinessEducators"
"yago_WikicatBoardGameDesigners"
"yago_WikicatAmericanPoliticalFundraisers"
"yago_WikicatAmericanFinancialLiteracyActivists"
"yago_WikicatAmericanBeautyPageantOwners"
"yago_WikicatAmericanAirlineChiefExecutives"
"yago_Solicitor110623354"
"yago_Petitioner110420031"
"yago_InvestmentAdviser110215815"
"yago_Fundraiser110116478"
"yago_Applicant109607280"
"yago_WikicatAmericanFinancialCommentators"
"yago_WikicatFordhamUniversityAlumni"
"yago_WikicatAmericanRealityTelevisionProducers"
"yago_WikicatAmericanInvestmentAdvisors"
"yago_WikicatTheTrumpOrganizationEmployees"
"yago_WikicatAmericanChiefExecutives"
"yago_WikicatIrishKings"
"yago_King110231515"
"yago_Socialite110619409"
"yago_Thinking105770926"
"yago_HigherCognitiveProcess105770664"
"yago_WikicatPopulatedPlacesInHamiltonCounty"
"yago_WikicatPopulatedPlacesEstablishedIn1788"
"yago_WikicatMunicipalitiesOfTheCincinnati.96.NorthernKentuckyMetropolitanArea"
"yago_WikicatCitiesInHamiltonCounty"
"yago_Wikicat2010FIFAWorldCupPlayers"
"yago_WikicatJerseyShoreMusicians"
"yago_WikicatPeopleFromNeptuneTownship"
"yago_WikicatEnglishExpatriatesInSpain"
"yago_Formation108426461"
"yago_WikicatMaleActorsFromMissouri"
"yago_WikicatMaleActorsFromChicago"
"yago_WikicatCanadianEmigrantsToTheUnitedStates"
"yago_WikicatCompaniesEstablishedIn1983"
"yago_Morality104846770"
